sweep_id,timestamp_utc,status,failure_reason,prompt_id,prompt_idx,context_bucket,prompt_len_tokens,mode,benchmark_label,spec_k,sparsity_budget,quant_bits_requested,quant_bits_effective,recent_window,heavy_hitter_budget,sparse_refresh_interval,sparse_scoring,sparse_config_json,draft_cache_mode_resolved,quant_notes,trial_index,warmup,latency_e2e_s,latency_per_new_token_s,acceptance_rate,tokens_per_sec,logical_draft_kv_bytes,logical_verifier_kv_bytes,gpu_torch_name,modal_resource_tag,model_name,max_new_tokens,verify_match,device_type,experiment_schema_version,is_parallel_verification,quantization_type,sparse_integration_version,gpu_peak_memory_bytes_before_run,gpu_peak_memory_bytes_after_run,model_weights_gb,kv_cache_size_gb,effective_memory_bandwidth_gb_s,memory_throughput_gb_s,draft_latency_total_s,verify_latency_total_s
bench_full_modal_v4,2026-04-08T18:01:30.336259+00:00,ok,,mt-009,8,short,13,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,1,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 1, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5588887679998606,0.017465273999995645,1.0,57.25647361731911,73948,1658880,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,273824768,281181696,0.248879616,0.00165888,14.344950786346809,14.344950786346809,0.21715089800090936,0.20298893599942858
bench_full_modal_v4,2026-04-08T18:01:33.775359+00:00,ok,,mt-010,9,short,15,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.5582004000000325,0.017443762500001014,1.0,57.327081815058065,110828,1732608,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,273824768,281757184,0.248879616,0.001732608,14.366867469101658,14.366867469101658,0.21709851099990374,0.20266799999922114
bench_full_modal_v4,2026-04-08T18:01:38.087361+00:00,ok,,mt-010,9,short,15,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5579123039999558,0.01743475949999862,1.0,57.35668450144547,110828,1732608,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,273935360,281867776,0.248879616,0.001732608,14.37428626417358,14.37428626417358,0.2165091150011449,0.2017698169997857
bench_full_modal_v4,2026-04-08T18:01:41.506032+00:00,ok,,mt-010,9,short,15,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5408054609999908,0.016900170656249713,1.0,59.171000124202784,110828,1732608,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,273935360,281867776,0.248879616,0.001732608,14.828975937430735,14.828975937430735,0.21043203600061133,0.19686378599999443
bench_full_modal_v4,2026-04-08T18:01:44.728881+00:00,ok,,mt-011,10,short,19,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.5411392510000042,0.01691060159375013,1.0,59.13450177725096,110844,1880064,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,273935360,282872320,0.248879616,0.001880064,14.828548742622882,14.828548742622882,0.21106541299991477,0.1969365160000507
bench_full_modal_v4,2026-04-08T18:01:49.467221+00:00,ok,,mt-011,10,short,19,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5450787690001562,0.01703371153125488,1.0,58.707111375293415,110844,1880064,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274082816,283019776,0.248879616,0.001880064,14.721376462192936,14.721376462192936,0.2121914920001018,0.19781420000026628
bench_full_modal_v4,2026-04-08T18:01:53.798388+00:00,ok,,mt-011,10,short,19,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5582241839999824,0.01744450574999945,1.0,57.32463930656399,110844,1880064,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274082816,283019776,0.248879616,0.001880064,14.374708208629407,14.374708208629407,0.21696723500076587,0.20243652199997086
bench_full_modal_v4,2026-04-08T18:01:57.413483+00:00,ok,,mt-012,11,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.5578881229998842,0.017434003843746382,1.0,57.35917055901662,110840,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274082816,282768384,0.248879616,0.0018432,14.38125276598094,14.38125276598094,0.21697624999933396,0.20165529899963985
bench_full_modal_v4,2026-04-08T18:02:01.023966+00:00,ok,,mt-012,11,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5602040510000279,0.017506376593750872,1.0,57.12204319636098,110840,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274045952,282731520,0.248879616,0.0018432,14.321799525865265,14.321799525865265,0.21729533600023387,0.2027418620004937
bench_full_modal_v4,2026-04-08T18:02:05.552332+00:00,ok,,mt-012,11,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,2,1,2,key_norm,"{""heavy_hitter_budget"": 1, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5388802590000523,0.016840008093751635,1.0,59.38239426209319,110840,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274045952,282731520,0.248879616,0.0018432,14.888521110214247,14.888521110214247,0.21006064199968932,0.19554642400021294
bench_full_modal_v4,2026-04-08T18:02:09.020094+00:00,ok,,mt-013,12,short,44,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,6,3,2,key_norm,"{""heavy_hitter_budget"": 3, ""recent_window"": 6, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.5610925050000333,0.01753414078125104,1.0,57.03159410407398,332176,2801664,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274045952,289796608,0.248879616,0.002801664,14.353784604553795,14.353784604553795,0.21802876999936416,0.2028467750001255
bench_full_modal_v4,2026-04-08T18:02:14.577679+00:00,ok,,mt-013,12,short,44,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,6,3,2,key_norm,"{""heavy_hitter_budget"": 3, ""recent_window"": 6, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5621959299999162,0.01756862281249738,1.0,56.919657885116266,332176,2801664,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,275225600,290976256,0.248879616,0.002801664,14.325612353688154,14.325612353688154,0.21830247100047018,0.20334967200028586
bench_full_modal_v4,2026-04-08T18:02:20.005250+00:00,ok,,mt-013,12,short,44,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,6,3,2,key_norm,"{""heavy_hitter_budget"": 3, ""recent_window"": 6, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5423824770000465,0.016949452406251453,1.0,58.998956192305705,332176,2801664,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,275225600,290976256,0.248879616,0.002801664,14.848932813143426,14.848932813143426,0.211775078999608,0.19675467299998672
bench_full_modal_v4,2026-04-08T18:02:24.050362+00:00,ok,,mt-014,13,short,33,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,4,2,2,key_norm,"{""heavy_hitter_budget"": 2, ""recent_window"": 4, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.5599196539999411,0.01749748918749816,1.0,57.15105689075055,221516,2396160,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,275225600,288138752,0.248879616,0.00239616,14.360676169443492,14.360676169443492,0.21790638099969328,0.20256739999967976
bench_full_modal_v4,2026-04-08T18:02:28.318875+00:00,ok,,mt-014,13,short,33,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,4,2,2,key_norm,"{""heavy_hitter_budget"": 2, ""recent_window"": 4, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5470854569998664,0.017096420531245826,1.0,58.49177599324818,221516,2396160,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274709504,287622656,0.248879616,0.00239616,14.697566402321609,14.697566402321609,0.21323520199962331,0.19821510000087983
bench_full_modal_v4,2026-04-08T18:02:33.740892+00:00,ok,,mt-014,13,short,33,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,4,2,2,key_norm,"{""heavy_hitter_budget"": 2, ""recent_window"": 4, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5590973639998538,0.01747179262499543,1.0,57.23511155743594,221516,2396160,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274709504,287622656,0.248879616,0.00239616,14.381797071041285,14.381797071041285,0.21715489700022772,0.20257784900104525
bench_full_modal_v4,2026-04-08T18:02:38.073487+00:00,ok,,mt-015,14,short,38,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,5,3,2,key_norm,"{""heavy_hitter_budget"": 3, ""recent_window"": 5, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.5447581930000069,0.017023693531250217,1.0,58.74165898042692,295280,2580480,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274709504,288862208,0.248879616,0.00258048,14.771183206417417,14.771183206417417,0.21240117700017436,0.1971036909999384
bench_full_modal_v4,2026-04-08T18:02:42.188387+00:00,ok,,mt-015,14,short,38,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,5,3,2,key_norm,"{""heavy_hitter_budget"": 3, ""recent_window"": 5, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5449635269999362,0.017030110218748007,1.0,58.71952601335052,295280,2580480,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274967552,289120256,0.248879616,0.00258048,14.765617648391618,14.765617648391618,0.21241800899906593,0.1977344460005952
bench_full_modal_v4,2026-04-08T18:02:47.222253+00:00,ok,,mt-015,14,short,38,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,5,3,2,key_norm,"{""heavy_hitter_budget"": 3, ""recent_window"": 5, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5622052650001024,0.0175689145312532,1.0,56.9187127765411,295280,2580480,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274967552,289120256,0.248879616,0.00258048,14.312784978985452,14.312784978985452,0.2187584640003024,0.20283801600066909
bench_full_modal_v4,2026-04-08T18:02:52.137218+00:00,ok,,mt-long-01,15,medium,200,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,30,17,2,key_norm,"{""heavy_hitter_budget"": 17, ""recent_window"": 30, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.5472592339999665,0.01710185106249895,1.0,58.473202482321135,1733936,8552448,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,274967552,333606912,0.248879616,0.008552448,15.052877203713853,15.052877203713853,0.21229466300064814,0.19683328599967354
bench_full_modal_v4,2026-04-08T18:02:55.664452+00:00,ok,,mt-long-01,15,medium,200,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,30,17,2,key_norm,"{""heavy_hitter_budget"": 17, ""recent_window"": 30, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5487977630000387,0.01714993009375121,1.0,58.30927557916767,1733936,8552448,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,282377216,341016576,0.248879616,0.008552448,15.010677162689928,15.010677162689928,0.21299066100050368,0.19711543800099207
bench_full_modal_v4,2026-04-08T18:02:59.597262+00:00,ok,,mt-long-01,15,medium,200,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,30,17,2,key_norm,"{""heavy_hitter_budget"": 17, ""recent_window"": 30, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.551823529000103,0.01724448528125322,1.0,57.9895533957814,1733936,8552448,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,282377216,341016576,0.248879616,0.008552448,14.928370421114217,14.928370421114217,0.21471934400028658,0.19810301699953925
bench_full_modal_v4,2026-04-08T18:03:04.001664+00:00,ok,,mt-long-02,16,medium,214,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,32,18,2,key_norm,"{""heavy_hitter_budget"": 18, ""recent_window"": 32, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,0,false,0.566880527999956,0.017715016499998626,1.0,56.44928414264122,1844608,9068544,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,282377216,344819712,0.248879616,0.009068544,14.56098897791148,14.56098897791148,0.21905383700027414,0.20330250500023794
bench_full_modal_v4,2026-04-08T18:03:07.968245+00:00,ok,,mt-long-02,16,medium,214,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,32,18,2,key_norm,"{""heavy_hitter_budget"": 18, ""recent_window"": 32, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,1,false,0.5479144670000551,0.01712232709375172,1.0,58.4032762909266,1844608,9068544,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,283003904,345446400,0.248879616,0.009068544,15.065017657216139,15.065017657216139,0.2126892249998491,0.19736003700040783
bench_full_modal_v4,2026-04-08T18:03:12.224525+00:00,ok,,mt-long-02,16,medium,214,sparse_quant,spec_sparse_quant_memonly,1,0.1,16,16,32,18,2,key_norm,"{""heavy_hitter_budget"": 18, ""recent_window"": 32, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_only,joint_matrix_16bit_maps_to_sparse_fp16,2,false,0.5465106419999302,0.017078457562497817,1.0,58.55329711951719,1844608,9068544,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,SparseHFCacheIntegrator,283003904,345446400,0.248879616,0.009068544,15.103715253912759,15.103715253912759,0.21215043299935132,0.19666706399925715
bench_full_modal_v4,2026-04-08T18:03:17.914675+00:00,ok,,mt-001,0,short,23,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,8,2,key_norm,"{""heavy_hitter_budget"": 8, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,0,false,1.2431175800002165,0.03884742437500677,1.0,25.74173233073771,127052,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,283003904,293392896,0.248879616,0.00202752,6.458784334784004,6.458784334784004,0.5342328330004875,0.19626228799825185
bench_full_modal_v4,2026-04-08T18:03:24.750393+00:00,ok,,mt-001,0,short,23,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,8,2,key_norm,"{""heavy_hitter_budget"": 8, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,1,false,1.2934957449999729,0.04042174203124915,1.0,24.739161395541096,127052,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274230272,284619264,0.248879616,0.00202752,6.207232132796979,6.207232132796979,0.555884251000407,0.20298787299952892
bench_full_modal_v4,2026-04-08T18:03:31.195983+00:00,ok,,mt-001,0,short,23,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,8,2,key_norm,"{""heavy_hitter_budget"": 8, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,2,false,1.2895416889998614,0.04029817778124567,1.0,24.81501782607622,127052,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274230272,284619264,0.248879616,0.00202752,6.2262650525297305,6.2262650525297305,0.5538012849997358,0.20202519900135485
bench_full_modal_v4,2026-04-08T18:03:38.291448+00:00,ok,,mt-002,1,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,2,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,0,false,1.2925812449998375,0.04039316390624492,1.0,24.756664328673608,92448,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274230272,283129344,0.248879616,0.0018432,6.207060595251797,6.207060595251797,0.554509323000957,0.20318879099977494
bench_full_modal_v4,2026-04-08T18:03:44.373459+00:00,ok,,mt-002,1,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,2,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,1,false,1.2961287739999534,0.040504024187498544,1.0,24.688904869572127,92448,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274009088,282908160,0.248879616,0.0018432,6.1900717528552365,6.1900717528552365,0.5564664379999158,0.20275468099907812
bench_full_modal_v4,2026-04-08T18:03:51.170720+00:00,ok,,mt-002,1,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,2,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,2,false,1.240522005999992,0.03876631268749975,1.0,25.795592375811676,92448,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274009088,282908160,0.248879616,0.0018432,6.4675435608516345,6.4675435608516345,0.53303979000043,0.19658353800082295
bench_full_modal_v4,2026-04-08T18:03:56.999131+00:00,ok,,mt-003,2,short,23,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,8,2,key_norm,"{""heavy_hitter_budget"": 8, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,0,false,1.2938633420001224,0.040433229437503826,1.0,24.73213280046462,127052,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274009088,284398080,0.248879616,0.00202752,6.205468608136236,6.205468608136236,0.556007087998978,0.20343762100037566
bench_full_modal_v4,2026-04-08T18:04:02.205968+00:00,ok,,mt-003,2,short,23,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,8,2,key_norm,"{""heavy_hitter_budget"": 8, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,1,false,1.2885955770000237,0.04026861178125074,1.0,24.83323749604909,127052,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274230272,284619264,0.248879616,0.00202752,6.230836497741488,6.230836497741488,0.5538168309994944,0.20152766199930738
bench_full_modal_v4,2026-04-08T18:04:08.488674+00:00,ok,,mt-003,2,short,23,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,8,2,key_norm,"{""heavy_hitter_budget"": 8, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,2,false,1.250268227000106,0.03907088209375331,1.0,25.594507889543678,127052,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274230272,284619264,0.248879616,0.00202752,6.421844671894808,6.421844671894808,0.537312057999543,0.19781342400051471
bench_full_modal_v4,2026-04-08T18:04:14.514360+00:00,ok,,mt-004,3,short,20,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,0,false,1.293259734000003,0.04041436668750009,1.0,24.74367612221655,103984,1916928,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274230272,283708416,0.248879616,0.001916928,6.205628457307233,6.205628457307233,0.5546907860002648,0.20361876500010112
bench_full_modal_v4,2026-04-08T18:04:20.320325+00:00,ok,,mt-004,3,short,20,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,1,false,1.2969755569999961,0.04053048615624988,1.0,24.67278571850533,103984,1916928,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274095104,283573248,0.248879616,0.001916928,6.187849389053694,6.187849389053694,0.5570596740010387,0.20348891799949342
bench_full_modal_v4,2026-04-08T18:04:25.321792+00:00,ok,,mt-004,3,short,20,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,2,false,1.2686120969999592,0.039644128031248727,1.0,25.22441656963092,103984,1916928,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274095104,283573248,0.248879616,0.001916928,6.32619650007977,6.32619650007977,0.5443930830006138,0.19854024500023115
bench_full_modal_v4,2026-04-08T18:04:31.357227+00:00,ok,,mt-005,4,short,21,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,7,2,key_norm,"{""heavy_hitter_budget"": 7, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,0,false,1.2568742290000046,0.03927731965625014,1.0,25.459985781918586,115516,1953792,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274095104,283904000,0.248879616,0.001953792,6.386215001310183,6.386215001310183,0.5402611149995664,0.1990069860009953
bench_full_modal_v4,2026-04-08T18:04:37.711980+00:00,ok,,mt-005,4,short,21,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,7,2,key_norm,"{""heavy_hitter_budget"": 7, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,1,false,1.254041326000106,0.03918879143750331,1.0,25.517500369838128,115516,1953792,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274144256,283953152,0.248879616,0.001953792,6.400641581407758,6.400641581407758,0.5388702809991628,0.19881496299944956
bench_full_modal_v4,2026-04-08T18:04:44.070451+00:00,ok,,mt-005,4,short,21,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,3,7,2,key_norm,"{""heavy_hitter_budget"": 7, ""recent_window"": 3, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,2,false,1.2963725520000935,0.04051164225000292,1.0,24.68426221353512,115516,1953792,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274144256,283953152,0.248879616,0.001953792,6.191637614986638,6.191637614986638,0.5576541219998035,0.20233623000012813
bench_full_modal_v4,2026-04-08T18:04:49.315614+00:00,ok,,mt-006,5,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,2,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,0,false,1.2472706369999287,0.03897720740624777,1.0,25.656019672658925,92448,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274144256,283043328,0.248879616,0.0018432,6.432549499680444,6.432549499680444,0.5359663569995519,0.19677650300013738
bench_full_modal_v4,2026-04-08T18:04:54.194620+00:00,ok,,mt-006,5,short,18,sparse_quant,spec_sparse_quant_memonly,1,0.4,4,4,2,6,2,key_norm,"{""heavy_hitter_budget"": 6, ""recent_window"": 2, ""refresh_interval"": 2, ""scoring"": ""key_norm""}",sparse_quant,joint_sparse_int4_retained_kv,1,false,1.2533478350001133,0.03916711984375354,1.0,25.531619480554742,92448,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,memory_only,SparseHFCacheIntegrator,274009088,282908160,0.248879616,0.0018432,6.4013595332051425,6.4013595332051425,0.538179203000027,0.19828729000096246
